stream_uid,delivery_stream,type,timestamp,context_data,context_data_type,date_created,status,assistant_id,record_id
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1017,107785662377083,"{""connectionEstablishmentResolution"":[{""duration"":38,""successfulEndpoint"":{""type"":1,""port"":""443""},""resolutionSource"":2,""preferredEndpoint"":{""type"":1,""port"":""443""},""endpointCount"":1}],""connectionEstablishmentProxyConfiguration"":{""proxyConfigured"":0,""usingConfiguredProxy"":0},""connectionEstablishmentDuration"":159,""connectionInfo"":""[C71 connected guzzoni.apple.com:443\/5228 tcp, traffic class: 600, multipath service: 2, tls, attribution: developer, path satisfied (Path is satisfied), viable, interface: en0, ipv4, dns, expensive]"",""connectionEstablishmentPreviousAttemptCount"":0,""connectionEstablishmentAttemptDelay"":0,""connectionEstablishmentProtocols"":[{""handShakeRTT"":47,""protocol"":""tcp"",""handShakeDuration"":47},{""handShakeRTT"":41,""protocol"":""tls"",""handShakeDuration"":67}]}",2,1633033899.33941,1,unknown,B59D5E83-FFC9-4D97-BFA7-14671FCBB3B0
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1015,107785662780708,"{""interface_type"":{""wifi"":true,""other"":false,""wired"":false,""loopback"":false,""cellular"":true}}",2,1633033899.33941,1,unknown,B643EF82-4456-406D-985C-868010BFC406
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1016,107785506030458,"{""connectionPreparingPathHasDNS"":true,""connectionPreparingPathIsExpensive"":false,""connectionPreparingPathGateways"":[{""type"":1,""port"":""0""}],""connectionInfo"":""[C71 guzzoni.apple.com:443\/5228 tcp, traffic class: 600, multipath service: 2, tls, attribution: developer, path satisfied (Path is satisfied), interface: en0, ipv4, dns, fallback: {generation: 0}]"",""connectionPreparingPathHasIpv6"":false,""connectionPreparingPathHasIpv4"":true,""connectionPreparingPathIsConstrained"":false,""connectionPreparingPathInterfaces"":[{""type"":1,""name"":""en0"",""index"":12},{""type"":2,""name"":""pdp_ip0"",""index"":3}],""connectionPreparingPathStatus"":1}",2,1633033899.33942,1,unknown,7D9BC327-6A55-4AFE-ACB1-6E2FA72058F8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,108259436788500,,0,1633034908.05681,1,unknown,08722DD1-A584-418F-A7B4-56C281E1F8AB
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108259260212500,,0,1633034908.0569,1,unknown,64B7038E-FBBC-4846-A285-DFCE0976BBDE
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108259260235333,,0,1633034908.0569,1,unknown,2D7B1218-07E5-43FD-BE30-58A39668D661
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,108259436344083,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633034908.05691,1,unknown,F1EF0066-482B-4D9D-9E14-D1F70027021B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,6101,108259348826875,"{""error"":{""code"":4005,""domain"":""kAFAssistantErrorDomain""}}",2,1633034908.05692,1,unknown,3517C4EF-C49D-4ABB-9F0C-3817FAFDCB9F
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108259260238041,,0,1633034908.05692,1,unknown,EE5BF80B-2D06-43E0-8A5F-17C186C2365A
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108259816666750,,0,1633034908.05693,1,unknown,631529CD-5C8F-42D8-9FDE-ED40F095F18A
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108259816668958,,0,1633034908.05693,1,unknown,4BA0ED7C-81D7-40CD-A320-BBCBC7A35B44
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108259816653833,,0,1633034908.05694,1,unknown,F9950949-BB59-466F-BC7F-ECBB0C7DBE32
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,108259597306375,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633034908.05695,1,unknown,3018C0CF-36FE-4879-B11E-79AC3FFD4B69
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,108259436845583,"{""attached"":true}",2,1633034908.05695,1,unknown,D811EDAD-63B5-46B3-BB48-33CA890D05AB
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108268046357958,,0,1633034916.40153,1,unknown,276E6DC6-037E-402B-9F67-D36C5CE3826A
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108268046346000,,0,1633034916.40165,1,unknown,2B5FF60E-D700-49FB-9C77-D568A62419C7
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108267544266166,,0,1633034916.40165,1,unknown,D6A31154-3A3A-469E-8E58-CEC2C94A973E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108268046360583,,0,1633034916.40166,1,unknown,EB0181AD-FBC7-4E79-8DFC-9BDA02188708
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,108267689136916,,0,1633034916.40166,1,unknown,61DCFE5D-226A-4559-98D9-8265C9F04B6F
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108267544264250,,0,1633034916.40167,1,unknown,B9234CD3-70C5-46A9-B317-A4B9489EAD31
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108267544248958,,0,1633034916.40168,1,unknown,DCD5FFDF-5B9E-42F8-8DCA-6165B496E55F
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,108267825937958,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633034916.40168,1,unknown,7298879E-EFFD-4B3E-A8BB-4BC44631015C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,108267688810583,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633034916.40169,1,unknown,670F0CAA-606C-4851-80D1-73466A7018EE
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,108267689225125,"{""attached"":true}",2,1633034916.40169,1,unknown,F262BA5D-8AFE-4844-92FF-9D0B54D8553B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108272667413791,,0,1633034921.5378,1,unknown,D50A0B76-3A42-4751-BDEB-B5F0816FCEAC
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,108272738884625,,0,1633034921.53788,1,unknown,7A74EF29-B5F7-4521-97DD-4641ACC30AD2
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108272667396916,,0,1633034921.53789,1,unknown,277FADDB-BF5A-4C31-9D66-BC09F03D7AD7
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108272667411208,,0,1633034921.53789,1,unknown,CF56F965-0506-4569-8A51-3CD17305324D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,108272738893875,,0,1633034921.5379,1,unknown,A63A548E-52C5-4EC9-B497-5615E7A15204
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,108272738892291,,0,1633034921.5379,1,unknown,DBFB33D8-D029-4E20-82FA-814D7D1D29B6
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108576584988583,,0,1633035234.64123,1,unknown,DC1653E0-1656-4731-93EE-CDBC4E9CDF4B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108576584951041,,0,1633035234.64124,1,unknown,D72F4DDF-1CE6-4E68-96B4-A0E72BE66498
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108576644135125,,0,1633035234.64124,1,unknown,B14F0EC9-E74F-4597-93FF-5514F1A37CB8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108576644143416,,0,1633035234.64125,1,unknown,AC932935-C04D-4F76-8A63-115CA67563F0
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108576644144916,,0,1633035234.64125,1,unknown,C3AF97F4-B90A-4E02-9E2A-216D8DAF95CF
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108576584985958,,0,1633035234.64125,1,unknown,74362C0D-9535-4810-AC3C-EBB0A14E0940
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108581976018958,,0,1633035240.0088,1,unknown,8620BB7C-3451-436F-8E07-97CF5DB6740A
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108581976033666,,0,1633035240.00888,1,unknown,BA54E7D4-46A2-4A53-B5EE-8620ADB40997
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,108582169635750,,0,1633035240.00888,1,unknown,A19DA04D-53EC-428C-832D-CE2019005B9D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108582539823708,,0,1633035240.00889,1,unknown,23E57CBD-27A5-420C-B827-BC73492DF1CD
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108582539833791,,0,1633035240.00889,1,unknown,897F0A9F-F7C9-4246-B9FA-D93EC0E8FF32
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,108582169166583,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633035240.0089,1,unknown,1D2DC34D-AC65-4518-99E1-55645A174907
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,108582170861750,"{""attached"":true}",2,1633035240.0089,1,unknown,54E011A3-7F6F-4642-8966-67DCD7C0603D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108582539835833,,0,1633035240.00891,1,unknown,DF363E18-40BA-4D87-81C7-05CD0EBCBAC1
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108581976036166,,0,1633035240.00891,1,unknown,6B990F8D-38FB-4037-9006-D01E1FEEFDA8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,108582335687125,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633035240.00892,1,unknown,5D1BA304-2764-412A-AB52-0F87BC9D7B2D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,108697337605083,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633035875.41619,1,unknown,2A4EBFF9-EA8A-4C32-B835-E978460975E2
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108697565866708,,0,1633035875.4163,1,unknown,8D456817-BC61-4F8E-B9E4-E4A120A68843
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,108697198550791,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633035875.41632,1,unknown,31FB3EC3-C443-4BA5-8869-1C673E16F887
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108696660362000,,0,1633035875.41633,1,unknown,1E9E5AFA-8EE5-4269-AAED-ABC84201400C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108696660388125,,0,1633035875.41634,1,unknown,27B20145-86AE-46D2-B0AC-5A1B3513BE12
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108697565879000,,0,1633035875.41635,1,unknown,1DB31EE2-A7BE-4E88-A352-25CCBE9A0F24
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,108697199817833,,0,1633035875.41635,1,unknown,78D41FC3-3608-433D-BBE9-4D82461724AD
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,108697199851583,"{""attached"":true}",2,1633035875.41636,1,unknown,16707A07-447F-4556-A236-0DB49E4B9943
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108697565881000,,0,1633035875.41636,1,unknown,40EF1575-69ED-4A0D-9AC2-824D4C58D033
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108696660390791,,0,1633035875.41637,1,unknown,558E47C8-35F3-480C-BF3F-14A582EBD47A
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108809168035375,,0,1633036824.37648,1,unknown,426CD620-A16F-44C7-AC2D-11FE98D42485
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108809168037500,,0,1633036824.37657,1,unknown,13AE71C9-C54D-451B-B75A-CA81D1910D24
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108809168025041,,0,1633036824.37658,1,unknown,353C05E6-C3BD-410B-B6BB-6DFE8A5D45E7
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,108819839846416,,0,1633036835.06382,1,unknown,54ADAC03-525F-4006-8633-9B13A600386B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,108819839866291,,0,1633036835.06393,1,unknown,0004E3E2-E1EF-4B11-A3E8-87DF46A09DE2
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,108819839862625,,0,1633036835.06394,1,unknown,85568B92-D9C2-4941-88A3-7CFD37B53410
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108859260865500,,0,1633036873.98212,1,unknown,ECEDE90E-B4DB-4656-ADDE-B1CD19EE72C4
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108859199552875,,0,1633036873.98214,1,unknown,3C9DA3FE-60C0-4433-AD44-87C2CC161104
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,108858751686583,,0,1633036873.98215,1,unknown,2DE17FFA-D894-44FA-8D33-B469B5CC2F76
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,108858751722666,"{""attached"":true}",2,1633036873.98215,1,unknown,62AD2AC3-EB6D-490F-912F-1A9873457E11
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108859199536625,,0,1633036873.98216,1,unknown,07C1CE54-B50B-4BEC-9C00-22745C6826DD
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108859260855125,,0,1633036873.98217,1,unknown,B9C86B44-42FC-44A7-A3E6-3704101F0AC8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,108858958271458,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633036873.98217,1,unknown,C054DC9A-D28A-431E-8A94-4577F8FA7E48
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108859260863916,,0,1633036873.98218,1,unknown,454575EB-40A7-47A2-8E7C-AF9B697D0139
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,108858751428166,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633036873.98218,1,unknown,874F345E-17AB-47D5-B4E4-5B6AD1B47370
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108859199555375,,0,1633036873.98219,1,unknown,0BDED6FD-FDDF-40B3-8361-CFAF2B563E6C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,6101,108863855842875,"{""error"":{""code"":4005,""domain"":""kAFAssistantErrorDomain""}}",2,1633036879.03744,1,unknown,863E4F06-E18B-4D93-99D4-32078BC9A92E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108879297985041,,0,1633036894.35002,1,unknown,762DC2C4-DC3B-4B14-B86E-170A4FCD105D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,108879447704291,"{""attached"":true}",2,1633036894.35006,1,unknown,1502031A-3397-4FF6-AC7E-16AFDA2B35B2
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,108879447425625,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633036894.35006,1,unknown,9AC2AD6A-519E-463F-8649-79A800E76515
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108879801908291,,0,1633036894.35007,1,unknown,B9BF55EF-6573-49F2-B89C-298205A30C89
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108879801925291,,0,1633036894.35007,1,unknown,9C10CF69-53E3-40BA-8C7B-01C973280C43
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,108879447650416,,0,1633036894.35007,1,unknown,B3D038F5-F7B9-446C-9426-EE9DC8753677
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,108879586756916,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633036894.35007,1,unknown,5DAF5264-3B23-4A4E-A995-4EC3CB252F5E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108879297988625,,0,1633036894.35008,1,unknown,78EB1917-F7C4-4404-88B9-DC481B078FF2
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108879801922458,,0,1633036894.35008,1,unknown,B76A5602-D0D7-4512-8661-4CF75EF21722
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108879297966791,,0,1633036894.35008,1,unknown,533D3E94-2666-41DB-83EB-0E09A95FAC0E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108985844800416,,0,1633037333.02071,1,unknown,34E25A00-108F-4C36-9C3D-2857C1F94E92
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108985844767791,,0,1633037333.02082,1,unknown,B0D0C4E4-7BD9-4E49-BF4C-F5EF776731F8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108985844804416,,0,1633037333.02082,1,unknown,3B5F4B62-9BED-4BC0-83FA-4991931B3AE2
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,108985930036208,,0,1633037333.02083,1,unknown,9F3A22DC-D7DA-43A9-9C71-389E1EBFD335
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,108985930022208,,0,1633037333.02083,1,unknown,A0991C28-9568-4BF3-ACE0-776E16A219B5
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,108985930039166,,0,1633037333.02083,1,unknown,CDA22624-2F5A-4CB3-8A23-9C43B9232BD5
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,108997496743041,,0,1633037344.67696,1,unknown,1AB0003A-BBA3-4FAC-A832-3BB6B2527264
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108997901336666,,0,1633037344.67712,1,unknown,FA481C0E-F97D-4F3F-8085-29F31366C1C5
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108997901326666,,0,1633037344.67713,1,unknown,0BFCA9BB-CACE-4FE6-8724-75E7E1083F25
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108997901334791,,0,1633037344.67714,1,unknown,EF19606E-A643-47DF-AAC9-61BACE01942D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,108997496387375,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633037344.67715,1,unknown,698030D3-85DF-48A7-B355-9121FD648A11
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,108997496793625,"{""attached"":true}",2,1633037344.67715,1,unknown,E00C4185-1753-4DEA-8DA0-AB2D8A4971D4
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108997935493250,,0,1633037344.67716,1,unknown,B30F6E96-D114-4CDF-B0C1-5624C962B457
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108997935489250,,0,1633037344.67717,1,unknown,070517C5-7D57-478A-8DBA-B5E22B5294C4
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,108997935495250,,0,1633037344.67717,1,unknown,D7B2BCA5-44FC-4D26-A5C5-62B70D09C182
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,108997667686291,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633037344.67718,1,unknown,FA7E3DFB-3800-4928-BF7C-0E02933BA442
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109094233855000,,0,1633037463.34169,1,unknown,9F71D1C6-4B1B-4E14-A896-679B88B35B5C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109094233841416,,0,1633037463.34175,1,unknown,539F3CE1-7832-451C-9B4F-9D3419C84D1B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,109095918891125,,0,1633037463.34175,1,unknown,6EEFD311-122F-4572-81FB-1C42813AABD8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,109095918895916,,0,1633037463.34175,1,unknown,BF1C0E45-1197-4844-87D4-E703B2DDE543
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,109095918876625,,0,1633037463.34176,1,unknown,DCB45F4B-C968-42EC-9CB9-FFDDC91C7395
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109094233857916,,0,1633037463.34176,1,unknown,F2BF76CA-6F3C-4E8B-A57C-5DB1E2E22C9D
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109135705660041,,0,1633037504.2105,1,unknown,7EDA2AD2-F962-414A-BD0D-E17C533222CA
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,109135270880208,,0,1633037504.21061,1,unknown,AFC20BF6-AE43-4012-BACA-5FBF3A46F50E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,109135432246916,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633037504.21062,1,unknown,FE2E06C5-2326-4F21-91E5-20E9151032B1
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109135679733625,,0,1633037504.21063,1,unknown,361AEFA9-35EF-41B6-BDA1-6F217D111DC6
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109135679744666,,0,1633037504.21063,1,unknown,6DD0496B-4DA9-4732-954F-1233C37E28F2
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109135705662500,,0,1633037504.21064,1,unknown,33C3100F-3A6E-49E0-BDBF-F7D611E38E26
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,109135269866125,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633037504.21064,1,unknown,723B5E85-E6AB-4F7C-A888-1E3F9A5BF23C
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,109135271014500,"{""attached"":true}",2,1633037504.21065,1,unknown,74C17F90-AB4A-4267-9B00-12506EA1D4B9
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109135679742166,,0,1633037504.21066,1,unknown,1F80CEFF-0DA3-4B20-9F29-C934CCAF8CAB
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109135705664041,,0,1633037504.21066,1,unknown,86EF8CE3-4195-4985-80DE-FD6C92DFE3D1
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,109141613430791,,0,1633037524.23266,1,unknown,7CFB9090-EEA8-461F-9D83-2D45DF2A4649
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,109141613495083,,0,1633037524.23624,1,unknown,1E77CE7D-C21C-4EE8-9EA0-B37435FA6CB9
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109141399188666,,0,1633037524.23626,1,unknown,A80423CD-50B0-4339-BF76-E2AE09E255AB
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109141399172083,,0,1633037524.23627,1,unknown,D402AB7B-7F05-4B16-9DF1-57DA0DFBD1F1
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109141399184875,,0,1633037524.23627,1,unknown,47A25FCF-7404-4F65-96F2-83A988553B9A
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,109141613502083,,0,1633037524.23628,1,unknown,7CD9A7B7-9BF1-41A0-B85C-BC141FB43B32
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109265092288708,,0,1633037647.47371,1,unknown,D5E01920-D5D4-4852-88C9-9E5CD0AA9338
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109265127633291,,0,1633037647.47388,1,unknown,9445BA0C-ABA3-47FA-866F-DC6DC74391C0
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,109264708502208,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633037647.47389,1,unknown,EAB897F3-41A1-4847-BE38-062313D40CAD
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109265092277041,,0,1633037647.47389,1,unknown,D06B43B6-B9EF-4981-B18E-9E6B780EDC65
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,109264833986500,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633037647.4739,1,unknown,C234B848-81A2-4DDF-A186-FAE6E32C4D91
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,109264709581125,"{""attached"":true}",2,1633037647.47391,1,unknown,ED52D061-1046-46EA-B2BB-38A2F6EB32C8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109265127614541,,0,1633037647.47391,1,unknown,CD899159-1B7D-4150-BF9D-89F0E2C50AA3
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,109264709432333,,0,1633037647.47392,1,unknown,161B5265-5814-47D9-B7E6-7607B7D54E86
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109265127631333,,0,1633037647.47393,1,unknown,9492EF91-9E67-4067-B38E-E982C69CDC2E
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109265092286625,,0,1633037647.47393,1,unknown,D0D772BD-AC09-4209-9832-46FE0CC47039
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109293540441708,,0,1633037781.32242,1,unknown,E9E39102-C2F8-4168-83CF-C84E7F5BD7B6
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,109294613732208,,0,1633037781.32251,1,unknown,BC316773-8EC4-4A87-A0B2-6686A88F033B
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,109294613768458,,0,1633037781.32252,1,unknown,8D3A2A5D-0E33-4A60-835D-218079C7B8DB
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1436,109294613773708,,0,1633037781.32253,1,unknown,7A6D42A1-4CB9-4DAC-ACB5-5613F6ABEC50
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109293540437708,,0,1633037781.32254,1,unknown,FEA172DD-0135-46CC-BE75-E87948B92B54
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109293540418083,,0,1633037781.32254,1,unknown,9FFCE0D3-DD27-46FC-89CD-1A9E76E3B2D8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1411,109389017834916,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633037876.79138,1,unknown,446E253A-F8A2-49F8-B2BB-EFABB645D6A8
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,109388994113083,"{""attached"":true}",2,1633037876.79148,1,unknown,29E12E03-F3D6-4E15-B06E-6A9E7E5FD136
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1920,109388991105041,,0,1633037876.79148,1,unknown,A5A76C05-1279-4995-97DA-8C8EDF47E102
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1410,109388990033916,"{""eventSource"":""SiriButtonIdentifierLongPressLockButton""}",2,1633037876.79148,1,unknown,C43256FF-521E-47C1-ADD3-C50462AA2067
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1921,109418345580791,"{""attached"":true}",2,1633037906.00339,1,unknown,AA856A02-2578-4C25-A647-8CF0FB9E0B83
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109418714734125,,0,1633037906.00348,1,unknown,8DAE65D6-404D-49AB-94AC-FFACDBBA79F6
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109418714752750,,0,1633037906.00349,1,unknown,8D11D65D-9881-4315-B968-3D985BC11FEC
F3842A49-1A87-45FD-BE7D-72CBF8FBC994,0,1435,109418714750500,,0,1633037906.0035,1,unknown,5412C220-D71D-4EAD-AEEF-3C5B4427D9E9
